image_name,season,avg_skin_r,avg_skin_g,avg_skin_b,avg_skin_L,avg_skin_a,avg_skin_b_lab,avg_skin_C,avg_skin_H,skin_darkness,cheek_L_diff,cheek_a_diff,cheek_b_diff,cheek_C_diff,cheek_H_diff,forehead_vs_cheeks_L_diff,forehead_vs_cheeks_a_diff,forehead_vs_cheeks_b_diff,forehead_vs_cheeks_C_diff,forehead_vs_cheeks_H_diff,avg_eye_L,avg_eye_a,avg_eye_b_lab,avg_eye_C,avg_eye_H,eye_vs_skin_L_diff,eye_darkness,is_hair_visible,is_hair_natural,natural_hair_color,used_observed_hair,hair_L,hair_a,hair_b_lab,hair_C,hair_H,hair_darkness,skin_eye_L_diff,skin_hair_L_diff,eye_hair_L_diff,normalized_skin_eye_L_contrast,normalized_skin_hair_L_contrast,normalized_eye_hair_L_contrast,overall_contrast_score,skin_eye_C_diff,skin_hair_C_diff,eye_hair_C_diff,skin_eye_C_ratio,skin_hair_C_ratio,eye_hair_C_ratio,overall_chroma_score,skin_eye_H_diff,skin_hair_H_diff,eye_hair_H_diff,skin_eye_a_diff,skin_eye_b_diff,skin_hair_a_diff,skin_hair_b_diff
SPR_CFD_0017.png,spring,217.33,174.0,156.67,74.45,13.28,14.94,20.02,48.28,25.55,3.38,0.24,1.02,0.62,2.36,5.77,1.32,1.75,2.18,0.24,30.7,4.39,-0.61,5.92,331.11,43.75,69.3,yes,no,dark_blonde,False,,,,,,,43.75,,,0.5876,,,0.5876,14.1,,,3.3818,,,12.97,77.17,,,8.89,15.55,,
SPR_CFD_0018.png,spring,221.67,181.0,164.0,76.74,12.24,14.08,18.7,49.19,23.26,2.58,0.04,0.94,0.72,1.67,5.8,2.67,2.19,3.41,1.75,36.22,3.75,1.33,4.72,17.04,40.52,63.78,yes,yes,,True,69.87,9.86,14.7,17.73,56.06,30.13,40.52,6.87,33.65,0.528,0.0895,0.4816,0.3664,13.98,0.97,13.01,3.9619,1.0547,0.2662,13.72,32.15,6.87,39.02,8.49,12.75,2.38,0.62
SPR_CFD_0021.png,spring,220.0,170.0,149.33,73.62,15.32,17.78,23.52,49.21,26.38,5.82,1.21,1.09,0.01,4.12,6.02,0.85,0.36,0.32,2.15,40.12,7.72,7.2,10.87,36.71,33.5,59.88,yes,yes,,True,65.6,14.49,19.46,24.31,53.22,34.4,33.5,8.02,25.48,0.455,0.1089,0.3884,0.3174,12.65,0.79,13.44,2.1638,0.9675,0.4471,19.57,12.5,4.01,16.51,7.6,10.58,0.83,1.68
SPR_CFD_0022.png,spring,225.33,171.67,156.33,74.71,17.42,15.55,23.43,41.72,25.29,5.32,1.02,0.08,0.73,1.73,4.06,1.71,1.22,0.43,4.76,54.91,9.25,6.32,11.48,34.82,19.8,45.09,yes,yes,,True,73.2,15.84,18.81,24.63,49.96,26.8,19.8,1.51,18.29,0.265,0.0202,0.2499,0.1784,11.95,1.2,13.15,2.0409,0.9513,0.4661,19.85,6.9,8.24,15.14,8.17,9.23,1.58,3.26
SPR_CFD_0023.png,spring,210.33,168.0,150.67,72.08,13.21,14.75,19.9,48.33,27.92,1.65,0.18,1.45,1.15,2.44,4.36,2.6,0.63,1.24,6.36,43.93,8.98,3.91,10.4,21.21,28.15,56.07,yes,yes,,True,31.06,7.97,12.41,14.8,57.38,68.94,28.15,41.02,12.87,0.3905,0.5691,0.293,0.4175,9.5,5.1,4.4,1.9135,1.3446,0.7027,15.03,27.12,9.05,36.17,4.23,10.84,5.24,2.34
SPR_CFD_0024.png,spring,214.33,166.0,148.33,72.06,15.3,15.93,22.15,46.2,27.94,0.99,0.13,1.71,1.35,2.78,2.42,0.35,1.38,0.79,3.01,43.42,8.77,4.16,10.17,17.38,28.64,56.58,yes,yes,,True,61.68,17.51,18.43,25.54,46.77,38.32,28.64,10.38,18.26,0.3974,0.144,0.296,0.2791,11.98,3.39,15.37,2.178,0.8673,0.3982,19.29,28.82,0.57,29.39,6.53,11.77,2.21,2.5
SPR_CFD_0025.png,spring,191.0,148.67,136.33,65.06,14.15,12.58,19.0,41.44,34.94,6.33,0.43,0.44,0.62,0.38,6.18,2.5,2.73,3.71,1.06,32.02,3.2,0.0,4.87,340.65,33.04,67.98,yes,yes,,True,61.93,13.1,14.85,19.87,48.29,38.07,33.04,3.13,29.91,0.5078,0.0481,0.483,0.3463,14.13,0.87,15.0,3.9014,0.9562,0.2451,14.58,60.79,6.85,67.64,10.95,12.58,1.05,2.27
SPR_CFD_0027.png,spring,219.0,183.67,161.67,77.14,9.35,16.05,18.6,59.81,22.86,2.89,0.32,0.08,0.09,0.98,3.64,1.36,1.51,1.97,1.26,46.95,8.43,11.69,14.7,48.8,30.19,53.05,yes,yes,,True,70.74,7.06,15.82,17.34,65.93,29.26,30.19,6.4,23.79,0.3914,0.083,0.3363,0.2702,3.9,1.26,2.64,1.2653,1.0727,0.8478,16.88,11.01,6.12,17.13,0.92,4.36,2.29,0.23
SPR_CFD_0028.png,spring,212.67,162.0,116.67,70.26,13.29,30.87,33.65,66.81,29.74,0.45,0.57,2.48,2.49,0.75,6.0,4.19,4.48,5.7,3.58,40.77,8.03,13.12,15.52,58.12,29.49,59.23,yes,yes,,True,64.16,12.17,30.75,33.1,68.2,35.84,29.49,6.1,23.39,0.4197,0.0868,0.3646,0.2904,18.13,0.55,17.58,2.1682,1.0166,0.4689,27.42,8.69,1.39,10.08,5.26,17.75,1.12,0.12
SPR_CFD_0029.png,spring,216.67,176.67,165.0,75.3,12.83,11.53,17.29,41.89,24.7,0.58,0.0,1.14,0.75,2.94,2.3,0.62,1.1,1.18,1.53,51.2,10.58,5.78,12.29,22.86,24.1,48.8,yes,yes,,True,74.2,10.88,13.27,17.21,50.28,25.8,24.1,1.1,23.0,0.3201,0.0146,0.31,0.2149,5.0,0.08,4.92,1.4068,1.0046,0.7141,15.6,19.03,8.39,27.42,2.25,5.75,1.95,1.74
SPR_CFD_0030.png,spring,223.67,183.0,168.0,77.59,12.4,13.23,18.18,46.85,22.41,0.77,0.5,1.76,1.63,2.32,6.91,3.33,4.14,5.3,1.26,33.68,6.1,0.51,7.63,347.52,43.91,66.32,yes,yes,,True,79.48,7.73,11.67,14.04,56.01,20.52,43.91,1.89,45.8,0.5659,0.0238,0.5762,0.3886,10.55,4.14,6.41,2.3827,1.2949,0.5434,13.28,59.33,9.16,68.49,6.3,12.72,4.67,1.56
SPR_CFD_0031.png,spring,202.0,163.33,137.0,69.94,10.54,18.98,21.77,60.82,30.06,4.7,0.0,2.16,1.9,2.74,4.81,0.46,0.52,0.63,0.26,51.42,5.83,8.25,10.66,58.76,18.52,48.58,yes,yes,,True,56.44,9.23,18.37,20.58,63.12,43.56,18.52,13.5,5.02,0.2648,0.193,0.0889,0.1822,11.11,1.19,9.92,2.0422,1.0578,0.518,17.67,2.06,2.3,4.36,4.71,10.73,1.31,0.61
SPR_CFD_0032.png,spring,196.33,164.0,149.33,69.84,9.64,12.02,15.47,51.22,30.16,5.81,0.59,2.79,2.48,4.63,7.3,2.3,1.33,2.5,3.93,54.05,5.52,4.1,7.57,31.32,15.79,45.95,yes,yes,,True,61.87,8.12,16.31,18.29,62.85,38.13,15.79,7.97,7.82,0.2261,0.1141,0.1264,0.1555,7.9,2.82,10.72,2.0436,0.8458,0.4139,13.78,19.9,11.63,31.53,4.12,7.92,1.52,4.29
img.png,summer,235.0,198.33,174.67,82.43,9.55,16.78,19.36,60.43,17.57,3.72,0.21,0.06,0.06,0.46,1.01,3.33,2.97,4.16,3.85,69.6,7.53,9.61,12.36,53.2,12.83,30.4,yes,yes,,True,80.7,10.47,18.66,21.43,60.71,19.3,12.83,1.73,11.1,0.1556,0.021,0.1375,0.1047,7.0,2.07,9.07,1.5663,0.9034,0.5768,17.72,7.23,0.28,7.51,2.02,7.17,0.92,1.88
img_1.png,summer,215.0,173.33,151.67,73.99,12.04,16.89,20.87,54.81,26.01,3.02,3.68,0.46,1.84,8.82,4.68,2.74,0.42,1.95,5.44,57.95,10.62,16.27,19.59,57.86,16.04,42.05,yes,yes,,True,76.53,10.24,20.28,22.75,63.32,23.47,16.04,2.54,18.58,0.2168,0.0332,0.2428,0.1643,1.28,1.88,3.16,1.0653,0.9174,0.8611,21.07,3.05,8.51,5.46,1.42,0.62,1.8,3.39
img_2.png,summer,229.67,206.67,192.33,84.49,5.7,10.0,11.53,60.72,15.51,0.75,0.65,0.48,0.74,1.63,9.3,1.02,1.43,1.78,0.5,73.09,8.63,8.72,12.3,45.45,11.4,26.91,yes,yes,,True,79.7,6.24,10.78,12.5,59.79,20.3,11.4,4.79,6.61,0.1349,0.0567,0.0829,0.0915,0.77,0.97,0.2,0.9374,0.9224,0.984,12.11,15.27,0.93,14.34,2.93,1.28,0.54,0.78
img_5.png,summer,237.33,198.33,199.0,83.29,14.04,4.87,14.97,18.71,16.71,3.47,0.87,3.85,1.92,13.53,0.17,0.46,1.27,0.12,5.82,,,,,,,,yes,yes,,True,83.09,13.58,6.22,14.95,24.57,16.91,,0.2,,,0.0024,,0.0024,,0.02,,,1.0013,,14.96,,5.86,,,,0.46,1.35
img_6.png,summer,234.67,200.33,199.0,83.44,12.03,4.88,13.06,21.9,16.56,1.79,1.83,1.0,2.04,1.33,0.89,0.58,1.25,0.02,5.38,63.9,11.13,2.15,11.55,7.68,19.54,36.1,yes,yes,,True,86.59,11.01,3.9,11.75,19.12,13.41,19.54,3.15,22.69,0.2342,0.0364,0.262,0.1775,1.51,1.31,0.2,1.1307,1.1115,0.983,12.12,14.22,2.78,11.44,0.9,2.73,1.02,0.98
img_7.png,summer,234.33,186.0,166.67,79.26,14.74,16.37,22.1,48.19,20.74,1.87,0.47,2.03,1.76,2.76,0.24,3.53,0.23,2.13,7.57,66.36,12.37,12.91,18.04,47.05,12.9,33.64,yes,yes,,True,78.72,12.75,16.46,20.85,52.15,21.28,12.9,0.54,12.36,0.1628,0.0068,0.157,0.1089,4.06,1.25,2.81,1.2251,1.06,0.8652,20.33,1.14,3.96,5.1,2.37,3.46,1.99,0.09
img_8.png,summer,210.33,171.33,161.0,73.23,12.73,10.83,16.83,39.32,26.77,7.67,2.07,5.89,5.32,12.13,1.46,0.82,1.39,1.54,2.12,37.95,12.72,14.29,19.32,46.09,35.28,62.05,yes,yes,,True,77.12,12.93,11.06,17.3,39.2,22.88,35.28,3.89,39.17,0.4818,0.0504,0.5079,0.3467,2.49,0.47,2.02,0.8711,0.9728,1.1168,17.82,6.77,0.12,6.89,0.01,3.46,0.2,0.23
img_9.png,summer,240.67,198.33,180.67,83.07,12.65,14.43,19.24,49.1,16.93,2.96,0.16,0.47,0.23,1.01,1.78,2.56,1.69,2.98,2.43,44.94,5.55,4.06,9.11,358.6,38.13,55.06,yes,yes,,True,83.14,12.7,16.47,20.81,52.31,16.86,38.13,0.07,38.2,0.459,0.0008,0.4595,0.3064,10.13,1.57,11.7,2.112,0.9246,0.4378,16.39,50.5,3.21,53.71,7.1,10.37,0.05,2.04
img_11.png,summer,202.67,158.33,157.67,69.2,16.54,6.59,17.9,21.76,30.8,2.99,0.79,0.19,0.86,0.59,0.22,2.66,0.79,2.2,5.8,59.41,13.75,5.5,15.02,19.75,9.79,40.59,yes,yes,,True,72.85,14.19,5.69,15.43,20.78,27.15,9.79,3.65,13.44,0.1415,0.0501,0.1845,0.1254,2.88,2.47,0.41,1.1917,1.1601,0.9734,16.12,2.01,0.98,1.03,2.79,1.09,2.35,0.9
img_13.png,summer,186.67,149.67,134.33,64.87,11.57,13.34,17.74,48.32,35.13,2.29,2.24,5.82,5.88,8.48,9.62,2.12,0.62,1.85,2.72,28.58,2.42,0.17,10.64,330.61,36.29,71.42,yes,no,blonde,False,,,,,,,36.29,,,0.5594,,,0.5594,7.1,,,1.6673,,,14.19,77.71,,,9.15,13.17,,
img_14.png,summer,199.0,170.67,142.67,71.61,6.0,18.48,19.47,71.84,28.39,2.39,0.82,0.46,0.68,1.82,4.44,0.18,3.39,3.23,3.11,60.91,7.58,13.09,15.36,57.54,10.7,39.09,yes,yes,,True,77.29,4.36,14.29,15.02,73.66,22.71,10.7,5.68,16.38,0.1494,0.0735,0.2119,0.1449,4.11,4.45,0.34,1.2676,1.2963,1.0226,16.62,14.3,1.82,16.12,1.58,5.39,1.64,4.19
img_15.png,summer,179.33,146.0,123.67,62.97,9.31,16.65,19.11,60.72,37.03,9.19,0.1,0.4,0.32,0.74,4.03,1.36,2.06,2.47,0.27,48.56,7.92,10.79,13.55,57.25,14.41,51.44,yes,yes,,True,65.2,8.78,16.79,18.99,61.5,34.8,14.41,2.23,16.64,0.2288,0.0342,0.2552,0.1727,5.56,0.12,5.44,1.4103,1.0063,0.7135,17.22,3.47,0.78,4.25,1.39,5.86,0.53,0.14
img_16.png,summer,211.67,154.33,127.33,68.47,18.09,22.63,29.04,51.35,31.53,2.12,0.03,0.79,0.62,1.12,4.99,0.8,0.79,1.19,0.1,44.34,9.33,10.07,13.97,49.74,24.13,55.66,yes,yes,,True,72.74,17.09,24.06,29.57,54.76,27.26,24.13,4.27,28.4,0.3524,0.0587,0.3904,0.2672,15.07,0.53,15.6,2.0787,0.9821,0.4724,24.19,1.61,3.41,5.02,8.76,12.56,1.0,1.43
img_17.png,summer,219.67,187.67,173.67,78.41,9.14,11.43,14.69,51.3,21.59,5.21,2.48,1.58,2.8,3.65,7.13,0.59,2.25,2.17,3.11,65.94,9.28,6.6,11.54,44.39,12.47,34.06,yes,yes,,True,81.36,8.85,10.7,13.92,50.39,18.64,12.47,2.95,15.42,0.159,0.0363,0.1895,0.1283,3.15,0.77,2.38,1.273,1.0553,0.829,13.38,6.91,0.91,6.0,0.14,4.83,0.29,0.73
img_18.png,summer,214.0,154.33,130.0,68.82,19.32,21.71,29.15,48.5,31.18,2.05,0.75,0.02,0.56,0.97,0.09,4.08,0.16,2.56,6.38,55.33,13.37,16.84,21.52,51.46,13.49,44.67,yes,yes,,True,71.59,16.69,21.68,27.4,52.54,28.41,13.49,2.77,16.26,0.196,0.0387,0.2271,0.1539,7.63,1.75,5.88,1.3546,1.0639,0.7854,26.02,2.96,4.04,1.08,5.95,4.87,2.63,0.03
img_19.png,summer,174.67,137.67,127.67,60.39,12.59,10.72,16.61,40.2,39.61,10.14,2.7,0.73,1.55,7.48,0.84,1.64,2.06,2.62,2.33,35.27,8.44,4.8,9.89,27.17,25.12,64.73,yes,yes,,True,62.27,12.87,15.1,19.9,49.49,37.73,25.12,1.88,27.0,0.416,0.0302,0.4336,0.2933,6.72,3.29,10.01,1.6795,0.8347,0.497,15.47,13.03,9.29,22.32,4.15,5.92,0.28,4.38
SUM_0001.png,summer,240.67,187.0,170.0,80.22,16.85,16.1,23.51,43.55,19.78,2.51,0.64,4.95,2.69,10.6,1.05,2.43,2.73,0.09,8.62,65.82,12.41,13.24,18.52,49.35,14.4,34.18,yes,yes,,True,85.08,11.58,16.55,20.47,53.72,14.92,14.4,4.86,19.26,0.1795,0.0571,0.2264,0.1543,4.99,3.04,1.95,1.2694,1.1485,0.9047,20.83,5.8,10.17,4.37,4.44,2.86,5.27,0.45
SUM_0002.png,summer,198.67,163.33,161.0,69.87,12.79,6.22,14.51,25.59,30.13,7.26,0.8,3.58,0.97,13.62,7.01,6.56,3.49,7.72,3.79,47.99,7.79,5.79,10.62,32.96,21.88,52.01,yes,yes,,True,60.74,9.91,7.64,12.7,35.85,39.26,21.88,9.13,12.75,0.3132,0.1307,0.2099,0.2179,3.89,1.81,2.08,1.3663,1.1425,0.8362,12.61,7.37,10.26,2.89,5.0,0.43,2.88,1.42
SUM_0004.png,summer,178.33,146.0,135.0,63.11,10.36,10.5,14.79,45.29,36.89,8.73,0.46,1.97,1.7,3.82,5.7,1.2,0.69,1.32,1.5,53.84,9.39,8.8,12.99,42.86,9.27,46.16,yes,yes,,True,65.81,9.12,9.13,12.93,45.12,34.19,9.27,2.7,11.97,0.1469,0.041,0.1819,0.1233,1.8,1.86,0.06,1.1386,1.1439,1.0046,13.57,2.43,0.17,2.26,0.97,1.7,1.24,1.37
SUM_0005.png,summer,226.33,177.33,153.0,76.03,14.66,19.36,24.34,52.39,23.97,3.82,2.15,2.59,3.39,0.86,4.75,0.42,1.55,0.93,3.96,55.39,12.36,11.89,17.45,41.55,20.64,44.61,yes,no,dark_brown,False,,,,,,,20.64,,,0.2715,,,0.2715,6.89,,,1.3948,,,20.89,10.84,,,2.3,7.47,,
SUM_0006.png,summer,213.67,157.0,128.0,69.35,17.64,23.6,29.6,53.78,30.65,7.6,3.23,1.3,1.05,5.79,4.68,7.84,4.44,8.21,7.78,45.2,8.64,9.13,13.28,48.29,24.15,54.8,yes,yes,,True,67.14,15.38,26.75,30.9,60.16,32.86,24.15,2.21,21.94,0.3482,0.0319,0.3268,0.2356,16.32,1.3,17.62,2.2289,0.9579,0.4298,24.59,5.49,6.38,11.87,9.0,14.47,2.26,3.15
SUM_0007.png,summer,188.33,143.0,117.0,62.83,13.66,20.29,24.75,56.21,37.17,0.85,5.67,4.2,0.57,17.14,0.3,0.29,0.05,0.27,0.82,54.57,11.62,16.75,20.73,50.46,8.26,45.43,yes,yes,,True,46.69,13.34,20.93,25.08,63.55,53.31,8.26,16.14,7.88,0.1315,0.2569,0.1444,0.1776,4.02,0.33,4.35,1.1939,0.9868,0.8266,23.52,5.75,7.34,13.09,2.04,3.54,0.32,0.64
SUM_0008.png,summer,214.0,164.0,137.33,71.3,14.88,20.96,25.76,54.7,28.7,4.43,3.09,1.7,3.2,3.04,0.56,1.58,0.57,1.39,1.92,53.8,14.38,9.02,17.36,26.83,17.5,46.2,yes,yes,,True,67.98,16.08,24.68,29.51,57.1,32.02,17.5,3.32,14.18,0.2454,0.0466,0.2086,0.1669,8.4,3.75,12.15,1.4839,0.8729,0.5883,24.21,27.87,2.4,30.27,0.5,11.94,1.2,3.72
SUM_0009.png,summer,180.33,140.33,118.67,61.38,12.37,17.23,21.27,54.42,38.62,10.54,2.78,1.39,2.71,3.83,2.4,2.67,1.87,3.04,2.36,41.99,10.69,13.89,17.65,54.04,19.39,58.01,yes,yes,,True,58.65,11.44,18.94,22.15,58.98,41.35,19.39,2.73,16.66,0.3159,0.0445,0.2841,0.2148,3.62,0.88,4.5,1.2051,0.9603,0.7968,20.36,0.38,4.56,4.94,1.68,3.34,0.93,1.71
SUM_0010.png,summer,212.33,170.33,154.0,72.9,12.94,14.32,19.36,47.95,27.1,0.5,1.58,0.07,1.02,3.58,7.72,0.33,1.9,1.62,2.68,44.59,5.08,6.15,8.71,62.84,28.31,55.41,yes,no,dark_brown,False,,,,,,,28.31,,,0.3883,,,0.3883,10.65,,,2.2227,,,14.04,14.89,,,7.86,8.17,,
SUM_0011.png,summer,234.67,177.33,156.67,76.9,18.36,18.66,26.26,45.56,23.1,6.21,0.27,3.61,2.38,6.11,4.05,2.55,1.0,2.55,2.46,55.59,8.21,2.87,10.72,344.94,21.31,44.41,yes,yes,,True,63.15,12.54,13.71,18.66,47.03,36.85,21.31,13.75,7.56,0.2771,0.1788,0.1197,0.1919,15.54,7.6,7.94,2.4496,1.4073,0.5745,18.55,60.62,1.47,62.09,10.15,15.79,5.82,4.95
SUM_0012.png,summer,199.33,146.0,110.0,64.81,15.98,27.06,31.57,60.22,35.19,6.74,8.69,8.04,11.11,7.87,11.94,6.59,1.78,4.93,8.94,,,,,,,,yes,yes,,True,51.53,18.33,27.89,33.45,57.16,48.47,,13.28,,,0.2049,,0.2049,,1.88,,,0.9438,,32.51,,3.06,,,,2.35,0.83
SUM_0013.png,summer,205.67,160.33,133.33,69.28,13.42,20.61,24.64,57.11,30.72,0.03,0.91,2.52,2.58,1.19,6.27,1.29,2.16,2.54,0.61,35.98,4.95,5.65,9.0,45.24,33.3,64.02,yes,yes,,True,71.76,10.53,17.17,20.16,58.38,28.24,33.3,2.48,35.78,0.4807,0.0346,0.4986,0.338,15.64,4.48,11.16,2.7378,1.2222,0.4464,17.93,11.87,1.27,13.14,8.47,14.96,2.89,3.44
SUM_0014.png,summer,146.67,119.33,108.33,52.33,9.07,10.09,13.6,47.9,47.67,4.32,0.45,0.04,0.34,1.29,0.44,1.49,1.07,1.77,1.1,33.86,4.89,4.26,6.83,40.23,18.47,66.14,yes,yes,,True,53.23,8.08,9.35,12.38,49.05,46.77,18.47,0.9,19.37,0.353,0.0169,0.3639,0.2446,6.77,1.22,5.55,1.9912,1.0985,0.5517,10.94,7.67,1.15,8.82,4.18,5.83,0.99,0.74
SUM_0015.png,summer,157.0,129.67,105.67,56.19,6.92,16.88,18.26,67.75,43.81,0.25,0.53,0.9,1.04,0.5,0.4,0.95,1.01,1.29,1.64,40.2,2.35,7.12,8.06,79.95,15.99,59.8,yes,yes,,True,54.17,7.29,17.59,19.06,67.45,45.83,15.99,2.02,13.97,0.2846,0.0359,0.2579,0.1928,10.2,0.8,11.0,2.2655,0.958,0.4229,15.13,12.2,0.3,12.5,4.57,9.76,0.37,0.71
SUM_0016.png,summer,120.33,96.67,82.67,42.86,7.44,11.66,13.9,57.47,57.14,3.16,0.11,1.64,1.38,3.16,2.87,1.35,0.41,1.09,3.84,33.4,6.01,7.35,9.57,50.9,9.46,66.6,yes,yes,,True,41.19,6.22,11.39,13.05,60.64,58.81,9.46,1.67,7.79,0.2207,0.039,0.1891,0.1496,4.33,0.85,3.48,1.4525,1.0651,0.7333,12.17,6.57,3.17,9.74,1.43,4.31,1.22,0.27
SUM_0017.png,summer,162.0,137.33,123.33,59.01,7.16,11.06,13.23,57.28,40.99,4.63,0.82,1.42,0.72,6.12,4.62,2.38,1.7,2.71,4.83,43.44,5.08,5.26,8.21,50.35,15.57,56.56,yes,yes,dark_brown,True,55.95,6.42,10.19,12.08,57.74,44.05,15.57,3.06,12.51,0.2639,0.0519,0.2236,0.1798,5.02,1.15,3.87,1.6114,1.0952,0.6796,11.17,6.93,0.46,7.39,2.08,5.8,0.74,0.87
SUM_0018.png,summer,242.0,181.0,153.0,78.58,18.59,22.95,29.59,51.08,21.42,5.74,1.82,3.29,3.69,1.16,2.79,3.45,3.29,4.73,1.28,62.99,13.02,14.48,19.68,52.99,15.59,37.01,yes,yes,,True,79.27,16.04,23.79,28.83,55.86,20.73,15.59,0.69,16.28,0.1984,0.0087,0.2054,0.1375,9.91,0.76,9.15,1.5036,1.0264,0.6826,26.03,1.91,4.78,2.87,5.57,8.47,2.55,0.84
SUM_0019.png,summer,248.0,184.67,163.33,80.28,20.14,19.98,28.46,44.8,19.72,2.02,1.48,2.51,2.84,1.83,1.57,1.92,3.08,3.61,1.75,60.81,15.79,16.92,23.21,47.21,19.47,39.19,yes,yes,,True,80.68,15.2,19.01,24.4,51.54,19.32,19.47,0.4,19.87,0.2425,0.005,0.2463,0.1646,5.25,4.06,1.19,1.2262,1.1664,0.9512,25.36,2.41,6.74,4.33,4.35,3.06,4.94,0.97
SUM_0023.png,summer,230.0,174.67,161.33,76.01,18.51,14.65,23.65,37.89,23.99,2.21,2.17,0.68,1.23,4.18,2.86,5.68,6.8,8.64,5.47,,,,,,,,yes,yes,,True,76.41,13.0,9.88,16.34,36.95,23.59,,0.4,,,0.0052,,0.0052,,7.31,,,1.4474,,19.99,,0.94,,,,5.51,4.77
SUM_0024.png,summer,245.33,172.33,124.0,76.47,21.16,35.55,41.44,59.35,23.53,3.61,3.19,0.66,1.1,4.18,4.73,4.05,1.81,3.62,3.7,63.24,26.07,32.15,41.42,50.94,13.23,36.76,no,yes,dark_brown,False,,,,,,,13.23,,,0.173,,,0.173,0.02,,,1.0005,,,41.43,8.41,,,4.91,3.4,,
SUM_0025.png,summer,244.67,183.33,151.67,79.42,18.25,24.84,30.96,53.89,20.58,2.4,2.29,2.22,0.46,5.68,0.72,2.61,3.28,4.31,0.14,64.02,16.61,18.73,25.16,49.82,15.4,35.98,yes,no,medium_brown,False,,,,,,,15.4,,,0.1939,,,0.1939,5.8,,,1.2305,,,28.06,4.07,,,1.64,6.11,,
SUM_0026.png,summer,249.33,176.0,144.0,78.12,23.08,27.32,35.83,50.05,21.88,0.07,1.48,3.48,3.59,1.89,3.54,5.62,2.39,5.45,4.62,68.47,15.32,20.91,26.49,59.06,9.65,31.53,yes,yes,,True,80.19,17.88,26.47,31.97,55.98,19.81,9.65,2.07,11.72,0.1235,0.0258,0.1462,0.0985,9.34,3.86,5.48,1.3526,1.1207,0.8286,31.43,9.01,5.93,3.08,7.76,6.41,5.2,0.85
SUM_0027.png,summer,223.33,141.33,119.33,66.71,28.91,24.77,38.46,40.99,33.29,0.83,7.91,5.34,2.94,13.1,7.61,0.04,1.34,1.35,1.81,65.02,27.98,23.36,36.46,39.87,1.69,34.98,no,yes,dark_brown,False,,,,,,,1.69,,,0.0253,,,0.0253,2.0,,,1.0549,,,37.46,1.12,,,0.93,1.41,,
SUM_0028.png,summer,239.67,174.33,142.33,76.52,20.11,25.74,32.73,51.91,23.48,4.38,1.1,0.4,1.01,1.08,3.93,1.71,2.28,0.77,4.85,69.98,18.89,27.42,33.42,55.17,6.54,30.02,yes,yes,,True,72.98,18.75,30.44,35.78,58.15,27.02,6.54,3.54,3.0,0.0855,0.0463,0.0411,0.0576,0.69,3.05,2.36,0.9794,0.9148,0.934,33.98,3.26,6.24,2.98,1.22,1.68,1.36,4.7
SUM_0029.png,summer,118.67,106.67,93.67,45.84,2.34,9.01,9.32,75.23,54.16,1.88,0.11,2.65,2.59,3.02,0.58,0.95,4.12,4.21,0.64,,,,,,,,yes,no,blonde,False,,,,,,,,,,,,,,,,,,,,9.32,,,,,,,
SUM_0030.png,summer,245.0,164.67,134.0,74.77,26.14,28.08,38.41,47.05,25.23,1.26,1.06,0.74,1.3,0.38,3.52,0.54,0.03,0.35,0.65,57.17,16.06,13.64,21.21,43.6,17.6,42.83,yes,yes,,True,70.97,25.2,27.2,37.09,47.17,29.03,17.6,3.8,13.8,0.2354,0.0508,0.1944,0.1602,17.2,1.32,15.88,1.8109,1.0356,0.5719,32.24,3.45,0.12,3.57,10.08,14.44,0.94,0.88
SUM_0031.png,summer,236.67,147.0,119.33,69.61,30.76,28.97,42.26,43.25,30.39,7.67,0.48,1.97,1.68,1.55,3.68,0.67,1.68,1.63,1.05,71.08,29.95,29.77,42.23,44.81,1.47,28.92,yes,yes,,True,66.13,30.56,28.99,42.13,43.54,33.87,1.47,3.48,4.95,0.0207,0.05,0.0696,0.0468,0.03,0.13,0.1,1.0007,1.0031,1.0024,42.21,1.56,0.29,1.27,0.81,0.8,0.2,0.02
SUM_0032.png,summer,233.67,159.67,135.0,72.38,24.63,24.12,34.56,44.68,27.62,0.82,0.61,0.47,0.11,1.21,5.24,7.54,1.68,6.49,7.13,62.98,14.8,17.09,22.72,46.77,9.4,37.02,no,yes,dark_brown,False,,,,,,,9.4,,,0.1299,,,0.1299,11.84,,,1.5211,,,28.64,2.09,,,9.83,7.03,,
SUM_0033.png,summer,115.0,94.33,85.67,41.75,6.77,8.29,10.81,50.8,58.25,1.24,2.86,1.51,0.75,17.36,8.16,0.06,1.76,1.24,5.58,,,,,,,,no,yes,dark_brown,False,,,,,,,,,,,,,,,,,,,,10.81,,,,,,,
SUM_0034.png,summer,241.33,173.0,145.33,76.53,21.81,24.26,32.79,48.85,23.47,0.99,0.07,1.65,1.22,1.73,4.98,8.18,3.09,7.46,8.57,56.13,16.07,14.12,21.56,40.34,20.4,43.87,yes,yes,,True,83.2,13.92,25.44,29.06,61.69,16.8,20.4,6.67,27.07,0.2666,0.0802,0.3254,0.2241,11.23,3.73,7.5,1.5209,1.1284,0.7419,27.8,8.51,12.84,21.35,5.74,10.14,7.89,1.18
